text_id,post_text,sentiment_label,topic_category,raw_text,cleaned_text
TXT_03999,A final sign that you\u2019re growing is that you find time to watch 30 Rock on Netflix on Friday at 2pm. #toofar?,Neutral,Community_Discussion,A final sign that you\u2019re growing is that you find time to watch 30 Rock on Netflix on Friday at 2pm. #toofar?,A final sign that you're growing is that you find time to watch 30 Rock on Netflix on Friday at 2pm. toofar?
TXT_04000,"""\""""power is cancelled tomorrow due to lack of hustle....deal with it\"""" #Sandy #heavyweights""",Negative,Community_Discussion,"""\""""power is cancelled tomorrow due to lack of hustle....deal with it\"""" #Sandy #heavyweights""","\""""power is cancelled tomorrow due to lack of hustle..deal with it\"""" Sandy heavyweights"
TXT_04001,The continued attacks on the 2nd Amendment will continue if America is foolish enough to ever elect Joe Biden for POTUS (Obama's 3rd term).,Negative,Community_Discussion,The continued attacks on the 2nd Amendment will continue if America is foolish enough to ever elect Joe Biden for POTUS (Obama's 3rd term).,The continued attacks on the 2nd Amendment will continue if America is foolish enough to ever elect Joe Biden for POTUS (Obama's 3rd term).
TXT_04002,I have a lot of plans for my day tomorrow. And by that I mean I'm going to accidentally play Dark Souls for 5 hours. &amp; still whine about it.,Positive,Community_Discussion,I have a lot of plans for my day tomorrow. And by that I mean I'm going to accidentally play Dark Souls for 5 hours. &amp; still whine about it.,I have a lot of plans for my day tomorrow. And by that I mean I'm going to accidentally play Dark Souls for 5 hours. & still whine about it.
TXT_04003,"""2nd Halloween with @user - People of the Capitol. I love that corseted, blue haired woman.",Positive,Community_Discussion,"""2nd Halloween with @user - People of the Capitol. I love that corseted, blue haired woman.","""2nd Halloween with @user - People of the Capitol. I love that corseted, blue haired woman."
TXT_04004,@user I want to thank u and @user for meeting me at Westfield Parramatta on Friday,Positive,Community_Discussion,@user I want to thank u and @user for meeting me at Westfield Parramatta on Friday,@user I want to thank u and @user for meeting me at Westfield Parramatta on Friday
TXT_04005,Intrigued by the mentions of alternate realities in this review of David Bowie's Lazarus:,Neutral,Community_Discussion,Intrigued by the mentions of alternate realities in this review of David Bowie's Lazarus:,Intrigued by the mentions of alternate realities in this review of David Bowie's Lazarus:
TXT_04006,i'd rather go shopping for baby clothes with briana tomorrow than go to work,Negative,Community_Discussion,i'd rather go shopping for baby clothes with briana tomorrow than go to work,i'd rather go shopping for baby clothes with briana tomorrow than go to work
TXT_04007,Once upon a time I was an anonymous blogger who made a blog inspired by Paper Towns quotations (but deleted it bec may pakielamero badtrip),Neutral,Community_Discussion,Once upon a time I was an anonymous blogger who made a blog inspired by Paper Towns quotations (but deleted it bec may pakielamero badtrip),Once upon a time I was an anonymous blogger who made a blog inspired by Paper Towns quotations (but deleted it bec may pakielamero badtrip)
TXT_04008,"""STRAIGHT OUTTA COMPTON: Come for the great first act, stay for Ice Cube writing FRIDAY on his laptop saying """"I'm killing this screenplay!""""""",Neutral,Technical_Issues,"""STRAIGHT OUTTA COMPTON: Come for the great first act, stay for Ice Cube writing FRIDAY on his laptop saying """"I'm killing this screenplay!""""""","STRAIGHT OUTTA COMPTON: Come for the great first act, stay for Ice Cube writing FRIDAY on his laptop saying """"I'm killing this screenplay!"
TXT_04009,#Millwall fan group's campaign to end the voucher scheme for trip to Leeds United in February - see tomorrow's South London Press,Neutral,Community_Discussion,#Millwall fan group's campaign to end the voucher scheme for trip to Leeds United in February - see tomorrow's South London Press,Millwall fan group's campaign to end the voucher scheme for trip to Leeds United in February - see tomorrow's South London Press
TXT_04010,@user @user @user  Nothing wrong with a little Iron Maiden on a Saturday night.,Positive,Community_Discussion,@user @user @user  Nothing wrong with a little Iron Maiden on a Saturday night.,@user @user @user Nothing wrong with a little Iron Maiden on a Saturday night.
TXT_04011,Good morning! 2nd day of my two day work week and then more travel tomorrow! And it's Apple event day! Yay!,Positive,Technical_Issues,Good morning! 2nd day of my two day work week and then more travel tomorrow! And it's Apple event day! Yay!,Good morning! 2nd day of my two day work week and then more travel tomorrow! And it's Apple event day! Yay!
TXT_04012,#NowPlaying Queen - Cool Cat (2nd take with David Bowie),Neutral,Community_Discussion,#NowPlaying Queen - Cool Cat (2nd take with David Bowie),NowPlaying Queen - Cool Cat (2nd take with David Bowie)
TXT_04013,I favorited a @user video Pope explains the significance of Lent and Ash Wednesday,Positive,Community_Discussion,I favorited a @user video Pope explains the significance of Lent and Ash Wednesday,I favorited a @user video Pope explains the significance of Lent and Ash Wednesday
TXT_04014,"""Today's Pin (August 28, 2015): """"Elvis Insiders"""", in honor of #ElvisNight at tonight's White Sox game.",Neutral,Community_Discussion,"""Today's Pin (August 28, 2015): """"Elvis Insiders"""", in honor of #ElvisNight at tonight's White Sox game.","""Today's Pin (August 28, 2015): """"Elvis Insiders"""", in honor of ElvisNight at tonight's White Sox game."
TXT_04015,Jim Luxford of East York with Calendar #1381619\u002c our 1st $5\u002c000 Daily Winner for September 11!,Positive,Community_Discussion,Jim Luxford of East York with Calendar #1381619\u002c our 1st $5\u002c000 Daily Winner for September 11!,"Jim Luxford of East York with Calendar 1381619, our 1st $5,00 Daily Winner for September 11!"
TXT_04016,In case anyone asks me tomorrow no I didn't see the VMA's but yes I would vote for Kanye West because of two simple reasons,Positive,Community_Discussion,In case anyone asks me tomorrow no I didn't see the VMA's but yes I would vote for Kanye West because of two simple reasons,In case anyone asks me tomorrow no I didn't see the VMA's but yes I would vote for Kanye West because of two simple reasons
TXT_04017,Sold Out OSU NIKE WEEK ZERO v6 amp Available. Men's Size 10 for $230. Local pickup in the Buckeye City. Available before Monday's Game.,Neutral,Community_Discussion,Sold Out OSU NIKE WEEK ZERO v6 amp Available. Men's Size 10 for $230. Local pickup in the Buckeye City. Available before Monday's Game.,Sold Out OSU NIKE WEEK ZERO v6 amp Available. Men's Size 10 for $230. Local pickup in the Buckeye City. Available before Monday's Game.
TXT_04018,Come and watch the future Bees this Saturday as the Youth Team take on Leeds United at Jersey Road at 11am.  Then...,Positive,Community_Discussion,Come and watch the future Bees this Saturday as the Youth Team take on Leeds United at Jersey Road at 11am.  Then...,Come and watch the future Bees this Saturday as the Youth Team take on Leeds United at Jersey Road at 11am. Then..
TXT_04019,"""OK, So Hulk Hogan may have took it a bit too far this time...",Negative,Community_Discussion,"""OK, So Hulk Hogan may have took it a bit too far this time...","""OK, So Hulk Hogan may have took it a bit too far this time.."
TXT_04020,#fakta on the 8th of Mar 191 Cao Cao attempted an assassination of Dong Zhuo; an evil tyrant ruling by puppeting the last Emperor of Han.,Negative,Community_Discussion,#fakta on the 8th of Mar 191 Cao Cao attempted an assassination of Dong Zhuo; an evil tyrant ruling by puppeting the last Emperor of Han.,fakta on the 8th of Mar 191 Cao Cao attempted an assassination of Dong Zhuo; an evil tyrant ruling by puppeting the last Emperor of Han.
TXT_04021,[INFO]Tiffany will be the MC for SBS K-Pop Super Concert in USA on Nov 10 SBS K-Pop Super Concert in America on Nov 10,Neutral,Community_Discussion,[INFO]Tiffany will be the MC for SBS K-Pop Super Concert in USA on Nov 10 SBS K-Pop Super Concert in America on Nov 10,[INFO]Tiffany will be the MC for SBS K-Pop Super Concert in USA on Nov 10 SBS K-Pop Super Concert in America on Nov 10
TXT_04022,why did I never know about $1 coffees on Monday at Dunkin before #lifesavior,Neutral,Community_Discussion,why did I never know about $1 coffees on Monday at Dunkin before #lifesavior,why did I never know about $1 coffees on Monday at Dunkin before lifesavior
TXT_04023,sam smith tonight hoping tomorrow's gonna be a better day :),Positive,Community_Discussion,sam smith tonight hoping tomorrow's gonna be a better day :),sam smith tonight hoping tomorrow's gonna be a better day :)
TXT_04024,@user That may be a function of total aircraft weight at take off at the higher altitude in Tehran. Boo Iran. Boo ISIS. Boo Evil,Negative,Community_Discussion,@user That may be a function of total aircraft weight at take off at the higher altitude in Tehran. Boo Iran. Boo ISIS. Boo Evil,@user That may be a function of total aircraft weight at take off at the higher altitude in Tehran. Boo Iran. Boo ISIS. Boo Evil
TXT_04025,"Monday at the US Open: Murray, Federer &amp; Konta are all in action at Flushing Meadows today",Positive,Community_Discussion,"Monday at the US Open: Murray, Federer &amp; Konta are all in action at Flushing Meadows today","Monday at the US Open: Murray, Federer & Konta are all in action at Flushing Meadows today"
TXT_04026,If Dustin Johnson had pared the 1st hole he'd be 17 under right now,Neutral,Community_Discussion,If Dustin Johnson had pared the 1st hole he'd be 17 under right now,If Dustin Johnson had pared the 1st hole he'd be 17 under right now
TXT_04027,Planned Parenthood is WORLDWIDE. They have been Killing our babies by DESIGN as the plan was to send in #illegals / #refugees from 3rd world,Negative,Feature_Feedback,Planned Parenthood is WORLDWIDE. They have been Killing our babies by DESIGN as the plan was to send in #illegals / #refugees from 3rd world,Planned Parenthood is WORLDWIDE. They have been Killing our babies by DESIGN as the plan was to send in illegals / refugees from 3rd world
TXT_04028,NFL Legend Frank Gifford Passes Away at 84. Most will remember him on Monday Night Football. Did you see him play?,Positive,Community_Discussion,NFL Legend Frank Gifford Passes Away at 84. Most will remember him on Monday Night Football. Did you see him play?,NFL Legend Frank Gifford Passes Away at 84. Most will remember him on Monday Night Football. Did you see him play?
TXT_04029,Had a dream last night that EJ started Sunday against the Vikings and threw for over 400 yards and 5 TDs...a man can dream right?,Positive,Community_Discussion,Had a dream last night that EJ started Sunday against the Vikings and threw for over 400 yards and 5 TDs...a man can dream right?,Had a dream last night that EJ started Sunday against the Vikings and threw for over 400 yards and 5 TDs..a man can dream right?
TXT_04030,Just Dance by Lady Gaga brings the 8th grader in me back to life,Positive,Community_Discussion,Just Dance by Lady Gaga brings the 8th grader in me back to life,Just Dance by Lady Gaga brings the 8th grader in me back to life
TXT_04031,"@user @user @user Actually, it was the other way round: 1st this admin literally kissed ass, then Iran demanded mills on top!""",Negative,Community_Discussion,"@user @user @user Actually, it was the other way round: 1st this admin literally kissed ass, then Iran demanded mills on top!""","@user @user @user Actually, it was the other way round: 1st this admin literally kissed ass, then Iran demanded mills on top!"""
TXT_04032,"@user   ""Arkham Knight, sir. I may be new to you but I'm not to then Batman. We have something in common. We both want his head.""",Negative,Community_Discussion,"@user   ""Arkham Knight, sir. I may be new to you but I'm not to then Batman. We have something in common. We both want his head.""","@user ""Arkham Knight, sir. I may be new to you but I'm not to then Batman. We have something in common. We both want his head."""
TXT_04033,i want Michelle Obama to be president with Michelle Williams from DC as Vice President (she already know what its like to be 2nd in command),Positive,Community_Discussion,i want Michelle Obama to be president with Michelle Williams from DC as Vice President (she already know what its like to be 2nd in command),i want Michelle Obama to be president with Michelle Williams from DC as Vice President (she already know what its like to be 2nd in command)
TXT_04034,"@user oh no Kane are you getting a divorce? I just listened to the replay of Tuesday's show and you said """"bc of the divorce"""" WHHHAAAT?""",Negative,Community_Discussion,"@user oh no Kane are you getting a divorce? I just listened to the replay of Tuesday's show and you said """"bc of the divorce"""" WHHHAAAT?""","@user oh no Kane are you getting a divorce? I just listened to the replay of Tuesday's show and you said """"bc of the divorce"""" WHHAAT?"""
TXT_04035,"First Nate Dogg's son get's the boot from #UW football, now Snoop Dogg's son leaves #UCLA.",Neutral,Community_Discussion,"First Nate Dogg's son get's the boot from #UW football, now Snoop Dogg's son leaves #UCLA.","First Nate Dogg's son get's the boot from UW football, now Snoop Dogg's son leaves UCLA."
TXT_04036,@user 1/2  I can't believe I'm defending Jeb Bush but here goes... 1st: No official language here in the United States of America.,Negative,Community_Discussion,@user 1/2  I can't believe I'm defending Jeb Bush but here goes... 1st: No official language here in the United States of America.,@user 1/2 I can't believe I'm defending Jeb Bush but here goes.. 1st: No official language here in the United States of America.
TXT_04037,Tomorrow I'm going to see the Pope and I couldn't be more excited!,Positive,Community_Discussion,Tomorrow I'm going to see the Pope and I couldn't be more excited!,Tomorrow I'm going to see the Pope and I couldn't be more excited!
TXT_04038,HAPPY 2ND BIRTHDAY TO PRINCE GEORGE aka the cutest little thing on the planet,Positive,Technical_Issues,HAPPY 2ND BIRTHDAY TO PRINCE GEORGE aka the cutest little thing on the planet,HAPPY 2ND BIRTHDAY TO PRINCE GEORGE aka the cutest little thing on the planet
TXT_04039,Massive reception for Paul Dunne on the packed 18th. Such a mature and composed head on such young shoulders. Great round of 66. #bbcgolf,Positive,Community_Discussion,Massive reception for Paul Dunne on the packed 18th. Such a mature and composed head on such young shoulders. Great round of 66. #bbcgolf,Massive reception for Paul Dunne on the packed 18th. Such a mature and composed head on such young shoulders. Great round of 66. bbcgolf
TXT_04040,Ego still bruised after poor day of racing @ Ironman Wales on Sunday. One more rest day then I think I should start doing something about it,Negative,Feature_Feedback,Ego still bruised after poor day of racing @ Ironman Wales on Sunday. One more rest day then I think I should start doing something about it,Ego still bruised after poor day of racing @ Ironman Wales on Sunday. One more rest day then I think I should start doing something about it
TXT_04041,"@user @user Related, I'd now to like see Tom Brady, another 6th round pick, tweet the exact same thing""",Neutral,Community_Discussion,"@user @user Related, I'd now to like see Tom Brady, another 6th round pick, tweet the exact same thing""","@user @user Related, I'd now to like see Tom Brady, another 6th round pick, tweet the exact same thing"""
TXT_04042,I've given it some thought over the holidays and think Justin Bieber may be cool now.,Positive,Community_Discussion,I've given it some thought over the holidays and think Justin Bieber may be cool now.,I've given it some thought over the holidays and think Justin Bieber may be cool now.
TXT_04043,"""Galaxy S II can be wiped by just clicking a link, other TouchWiz devices may also be vulnerable""",Negative,Community_Discussion,"""Galaxy S II can be wiped by just clicking a link, other TouchWiz devices may also be vulnerable""","Galaxy S II can be wiped by just clicking a link, other TouchWiz devices may also be vulnerable"
TXT_04044,@user @user Reminded you of Arsenal's traditional Februray-April breakdown? Get off your high horse...,Negative,Technical_Issues,@user @user Reminded you of Arsenal's traditional Februray-April breakdown? Get off your high horse...,@user @user Reminded you of Arsenal's traditional Februray-April breakdown? Get off your high horse..
TXT_04045,Nine Pin Bird Rock race (2nd race in the Duke of Marlborough Hotel series) postponed 24 hours to Sunday 4 November\u002c still 10 am start.,Neutral,Community_Discussion,Nine Pin Bird Rock race (2nd race in the Duke of Marlborough Hotel series) postponed 24 hours to Sunday 4 November\u002c still 10 am start.,"Nine Pin Bird Rock race (2nd race in the Duke of Marlborough Hotel series) postponed 24 hours to Sunday 4 November, still 10 am start."
TXT_04046,Brock Lesnar reminds fans why he can beat The Undertaker this Sunday at @user SummerSlam.,Positive,Community_Discussion,Brock Lesnar reminds fans why he can beat The Undertaker this Sunday at @user SummerSlam.,Brock Lesnar reminds fans why he can beat The Undertaker this Sunday at @user SummerSlam.
TXT_04047,"""On this day in September 3, 2012~ #RAW: John Cena vs. Alberto Del Rio",Neutral,Community_Discussion,"""On this day in September 3, 2012~ #RAW: John Cena vs. Alberto Del Rio","""On this day in September 3, 2012~ RAW: John Cena vs. Alberto Del Rio"
TXT_04048,"are yall really mad that he's paying $200 to fix a broken iPad, don't yall have bigger problems to deal with",Negative,Community_Discussion,"are yall really mad that he's paying $200 to fix a broken iPad, don't yall have bigger problems to deal with","are yall really mad that he's paying $200 to fix a broken iPad, don't yall have bigger problems to deal with"
TXT_04049,@user going holiday eh ? HAHA going to Melaka tomorrow :),Positive,Community_Discussion,@user going holiday eh ? HAHA going to Melaka tomorrow :),@user going holiday eh ? HAHA going to Melaka tomorrow :)
TXT_04050,@user @user i seized some in our neighborhood on EID's 2nd day but faced some anger frm their families' side :( so gave thm back,Negative,Community_Discussion,@user @user i seized some in our neighborhood on EID's 2nd day but faced some anger frm their families' side :( so gave thm back,@user @user i seized some in our neighborhood on EID's 2nd day but faced some anger frm their families' side :( so gave thm back
TXT_04051,Sat in bed watching twilight cause I'm just that tucking cool right now!!,Positive,Community_Discussion,Sat in bed watching twilight cause I'm just that tucking cool right now!!,Sat in bed watching twilight cause I'm just that tucking cool right now!!
TXT_04052,@user In Illinois\u002c schools are closed on Casimir Pulaski Day\u002c the first Monday of March. I have no clue who the fuck he is\u002c but w/e.,Negative,Community_Discussion,@user In Illinois\u002c schools are closed on Casimir Pulaski Day\u002c the first Monday of March. I have no clue who the fuck he is\u002c but w/e.,"@user In Illinois, schools are closed on Casimir Pulaski Day, the first Monday of March. I have no clue who the fuck he is, but w/e."
TXT_04053,"""The rejuvenation of TFI Friday, ergo giving Chris Evans the opportunity to appear on TV more, is very disheartening.""",Negative,Technical_Issues,"""The rejuvenation of TFI Friday, ergo giving Chris Evans the opportunity to appear on TV more, is very disheartening.""","The rejuvenation of TFI Friday, ergo giving Chris Evans the opportunity to appear on TV more, is very disheartening."
TXT_04054,"""On this day kast year: the 2nd team beat Lechlade 2s by 8 wickets, Ayman Mohammed starring with 4 wickets and 49 not out.""",Neutral,Community_Discussion,"""On this day kast year: the 2nd team beat Lechlade 2s by 8 wickets, Ayman Mohammed starring with 4 wickets and 49 not out.""","On this day kast year: the 2nd team beat Lechlade 2s by 8 wickets, Ayman Mohammed starring with 4 wickets and 49 not out."
TXT_04055,Everyone in the Summersville area come watch our game tomorrow at Nicholas County!!,Positive,Community_Discussion,Everyone in the Summersville area come watch our game tomorrow at Nicholas County!!,Everyone in the Summersville area come watch our game tomorrow at Nicholas County!!
TXT_04056,I just need it to be Sept 4th go see Eric Church and then spend the rest of my weekend up my cabin with my best friend...,Positive,Community_Discussion,I just need it to be Sept 4th go see Eric Church and then spend the rest of my weekend up my cabin with my best friend...,I just need it to be Sept 4th go see Eric Church and then spend the rest of my weekend up my cabin with my best friend..
TXT_04057,WOW...what a way for David Wright to make his long-awaited return!! :-o #Mets,Positive,Community_Discussion,WOW...what a way for David Wright to make his long-awaited return!! :-o #Mets,WOW..what a way for David Wright to make his long-awaited return!! :-o Mets
TXT_04058,September 5th 1979 the Grateful Dead performed at NYC's Madison Square Garden (audio),Positive,Community_Discussion,September 5th 1979 the Grateful Dead performed at NYC's Madison Square Garden (audio),September 5th 1979 the Grateful Dead performed at NYC's Madison Square Garden (audio)
TXT_04059,"""just me that thinks it's fucking daft arresting OAPs for killings on Bloody Sunday, too long ago, fuck the IRA""",Negative,Community_Discussion,"""just me that thinks it's fucking daft arresting OAPs for killings on Bloody Sunday, too long ago, fuck the IRA""","just me that thinks it's fucking daft arresting OAPs for killings on Bloody Sunday, too long ago, fuck the IRA"
TXT_04060,RT @user Is it possible for Aaron Rodgers to suffer a career ending injury tonight? Just curious.,Negative,Community_Discussion,RT @user Is it possible for Aaron Rodgers to suffer a career ending injury tonight? Just curious.,RT @user Is it possible for Aaron Rodgers to suffer a career ending injury tonight? Just curious.
TXT_04061,"""ffs Louis is the fucking sun, Niall is holding his damn guitar, Liam is the only one singing seriously &amp; no one knows wtf Harry's doing""",Negative,Feature_Feedback,"""ffs Louis is the fucking sun, Niall is holding his damn guitar, Liam is the only one singing seriously &amp; no one knows wtf Harry's doing""","ffs Louis is the fucking sun, Niall is holding his damn guitar, Liam is the only one singing seriously & no one knows wtf Harry's doing"
TXT_04062,@user what time is the country thunder ticket giveaway at dunkin donuts tomorrow?,Neutral,Community_Discussion,@user what time is the country thunder ticket giveaway at dunkin donuts tomorrow?,@user what time is the country thunder ticket giveaway at dunkin donuts tomorrow?
TXT_04063,"""This Red Sox team, this one, start over in May they win the pennant and good chance at WORLD SERIES ..........GO SOX""",Positive,Community_Discussion,"""This Red Sox team, this one, start over in May they win the pennant and good chance at WORLD SERIES ..........GO SOX""","This Red Sox team, this one, start over in May they win the pennant and good chance at WORLD SERIES ..GO SOX"
TXT_04064,I've watched three films this weekend with Anna Kendrick in it and its only Saturday. No regrets.,Positive,Community_Discussion,I've watched three films this weekend with Anna Kendrick in it and its only Saturday. No regrets.,I've watched three films this weekend with Anna Kendrick in it and its only Saturday. No regrets.
TXT_04065,The new Super Eagles goalkeeper is the reason i'm watching this game.  He is so super cute. Tanzania'a sun is too hot for him abeg.,Positive,Community_Discussion,The new Super Eagles goalkeeper is the reason i'm watching this game.  He is so super cute. Tanzania'a sun is too hot for him abeg.,The new Super Eagles goalkeeper is the reason i'm watching this game. He is so super cute. Tanzania'a sun is too hot for him abeg.
TXT_04066,Hold up!! I can\u2019t make plans for tomorrow.. tomorrow it\u2019s game time.. 3:30pm >.> Knicks vs Heat..,Neutral,Community_Discussion,Hold up!! I can\u2019t make plans for tomorrow.. tomorrow it\u2019s game time.. 3:30pm >.> Knicks vs Heat..,Hold up!! I can't make plans for tomorrow.. tomorrow it's game time.. 3:30pm >.> Knicks vs Heat..
TXT_04067,It official\u002c I will not be flying to Raleigh\u002c NC tomorrow. I\u2019m saddened. I pray my UPPC family has an awesome time in the LORD. #Praying,Negative,Community_Discussion,It official\u002c I will not be flying to Raleigh\u002c NC tomorrow. I\u2019m saddened. I pray my UPPC family has an awesome time in the LORD. #Praying,"It official, I will not be flying to Raleigh, NC tomorrow. I'm saddened. I pray my UPPC family has an awesome time in the LORD. Praying"
TXT_04068,I hear that Caitlyn Jenner may have to go to jail.  I guess she committed MANslaughter!  @user @user,Negative,Community_Discussion,I hear that Caitlyn Jenner may have to go to jail.  I guess she committed MANslaughter!  @user @user,I hear that Caitlyn Jenner may have to go to jail. I guess she committed MANslaughter! @user @user
TXT_04069,@user  Congrats on the new contract and good luck tomorrow in Bmore!  GO STEELERS!,Positive,Community_Discussion,@user  Congrats on the new contract and good luck tomorrow in Bmore!  GO STEELERS!,@user Congrats on the new contract and good luck tomorrow in Bmore! GO STEELERS!
TXT_04070,"@user its out today on Xbox1 and PS4, its PC, 360 and PS3 that are getting it on the 9th and 10th, PS4 will be around 5pm and 2pm on Xbox""",Neutral,Community_Discussion,"@user its out today on Xbox1 and PS4, its PC, 360 and PS3 that are getting it on the 9th and 10th, PS4 will be around 5pm and 2pm on Xbox""","@user its out today on Xbox1 and PS4, its PC, 360 and PS3 that are getting it on the 9th and 10th, PS4 will be around 5pm and 2pm on Xbox"""
TXT_04071,It's looking possible that Caitlyn Jenner may be charged with manslaughter. Serious question: does she go to a male or female prison??,Negative,Community_Discussion,It's looking possible that Caitlyn Jenner may be charged with manslaughter. Serious question: does she go to a male or female prison??,It's looking possible that Caitlyn Jenner may be charged with manslaughter. Serious question: does she go to a male or female prison??
TXT_04072,"@user just like a person may say to me """"I don't agree with Islam&amp;dont want2b a Muslim but u have right to be one"""" same thing""",Neutral,Community_Discussion,"@user just like a person may say to me """"I don't agree with Islam&amp;dont want2b a Muslim but u have right to be one"""" same thing""","@user just like a person may say to me """"I don't agree with Islam&dont want2b a Muslim but u have right to be one"""" same thing"""
TXT_04073,I may love asians from Japan! But I have a girl that I'm gonna marry. Believe it! She's a ghetto ass short girl that's clumsy as fuck lol.,Positive,Community_Discussion,I may love asians from Japan! But I have a girl that I'm gonna marry. Believe it! She's a ghetto ass short girl that's clumsy as fuck lol.,I may love asians from Japan! But I have a girl that I'm gonna marry. Believe it! She's a ghetto ass short girl that's clumsy as fuck lol.
TXT_04074,'This programme features indiscrete discussions about the royal family which may distress some viewers' Weirdest warning ever on Big Brother,Negative,Feature_Feedback,'This programme features indiscrete discussions about the royal family which may distress some viewers' Weirdest warning ever on Big Brother,'This programme features indiscrete discussions about the royal family which may distress some viewers' Weirdest warning ever on Big Brother
TXT_04075,What\u2019s worse than being stuck in a time loop of Groundhog day? Being stuck in a Monday loop.,Negative,Community_Discussion,What\u2019s worse than being stuck in a time loop of Groundhog day? Being stuck in a Monday loop.,What's worse than being stuck in a time loop of Groundhog day? Being stuck in a Monday loop.
TXT_04076,"""RT @user RT @user Nigeria play England in the Round of 16 on Wednesday 10th, at 11PM Nigeria time #U20WorldCup""",Neutral,Community_Discussion,"""RT @user RT @user Nigeria play England in the Round of 16 on Wednesday 10th, at 11PM Nigeria time #U20WorldCup""","RT @user RT @user Nigeria play England in the Round of 16 on Wednesday 10th, at 11PM Nigeria time U20WorldCup"
TXT_04077,Big Brother was annoying to watch tonight. They all decided to keep an obviously strong opponent over a weak one??? C'mon..,Negative,Community_Discussion,Big Brother was annoying to watch tonight. They all decided to keep an obviously strong opponent over a weak one??? C'mon..,Big Brother was annoying to watch tonight. They all decided to keep an obviously strong opponent over a weak one?? C'mon..
TXT_04078,Celebrating National Ice Cream Day with my fellow interns on this beautiful Sunday #andalsoPanera @user,Positive,Community_Discussion,Celebrating National Ice Cream Day with my fellow interns on this beautiful Sunday #andalsoPanera @user,Celebrating National Ice Cream Day with my fellow interns on this beautiful Sunday andalsoPanera @user
TXT_04079,I need a new iPod. I've had the same one since like 7th grade,Neutral,Community_Discussion,I need a new iPod. I've had the same one since like 7th grade,I need a new iPod. I've had the same one since like 7th grade
TXT_04080,Real Madrid are the most corrupt club in the world... So this ain't a surprise!!!,Negative,Community_Discussion,Real Madrid are the most corrupt club in the world... So this ain't a surprise!!!,Real Madrid are the most corrupt club in the world.. So this ain't a surprise!!
TXT_04081,@user @user he said if Chris bosh had to burp that shit wouldn\u2019t come out til tomorrow long neck mothafucka lmfaoooo go head!,Negative,Community_Discussion,@user @user he said if Chris bosh had to burp that shit wouldn\u2019t come out til tomorrow long neck mothafucka lmfaoooo go head!,@user @user he said if Chris bosh had to burp that shit wouldn't come out til tomorrow long neck mothafucka lmfaoo go head!
TXT_04082,"#HLWD: @user is leading the pack for a Mariah Carey ride, tomorrow at 10:45! Grab a bike and end your weekend with a cardio party!",Positive,Community_Discussion,"#HLWD: @user is leading the pack for a Mariah Carey ride, tomorrow at 10:45! Grab a bike and end your weekend with a cardio party!","HLWD: @user is leading the pack for a Mariah Carey ride, tomorrow at 10:45! Grab a bike and end your weekend with a cardio party!"
TXT_04083,@user I can't tell if it is working on my blog I will have to check tomorrow on the computer. I was using my iPad.,Neutral,Community_Discussion,@user I can't tell if it is working on my blog I will have to check tomorrow on the computer. I was using my iPad.,@user I can't tell if it is working on my blog I will have to check tomorrow on the computer. I was using my iPad.
TXT_04084,We are ranked 42. in life expediencies when Monsanto is in the top 5 with the most life expectancy,Neutral,Community_Discussion,We are ranked 42. in life expediencies when Monsanto is in the top 5 with the most life expectancy,We are ranked 42. in life expediencies when Monsanto is in the top 5 with the most life expectancy
TXT_04085,"""Paul Dunne is awesome; """"hole's the same size tomorrow"""", &amp; """"the ball always does what you tell it"""" are my new favourite golfing catchphrases""",Positive,Community_Discussion,"""Paul Dunne is awesome; """"hole's the same size tomorrow"""", &amp; """"the ball always does what you tell it"""" are my new favourite golfing catchphrases""","Paul Dunne is awesome; """"hole's the same size tomorrow"""", & """"the ball always does what you tell it"""" are my new favourite golfing catchphrases"
TXT_04086,@user The sun does not rise in the same constellation as your zodiac anymore. There has been a shift. Astrology is a myth.,Negative,Community_Discussion,@user The sun does not rise in the same constellation as your zodiac anymore. There has been a shift. Astrology is a myth.,@user The sun does not rise in the same constellation as your zodiac anymore. There has been a shift. Astrology is a myth.
TXT_04087,fun fact: chris evans (dude who revealed the coldplay announcement on fri) is from the same town as me. nice one mate,Positive,Community_Discussion,fun fact: chris evans (dude who revealed the coldplay announcement on fri) is from the same town as me. nice one mate,fun fact: chris evans (dude who revealed the coldplay announcement on fri) is from the same town as me. nice one mate
TXT_04088,@user Now we want Dunkin' Donuts for breakfast. We may just have to get those tomorrow morning. Thanks for the (unintentional) suggestion!,Positive,Community_Discussion,@user Now we want Dunkin' Donuts for breakfast. We may just have to get those tomorrow morning. Thanks for the (unintentional) suggestion!,@user Now we want Dunkin' Donuts for breakfast. We may just have to get those tomorrow morning. Thanks for the (unintentional) suggestion!
TXT_04089,It makes me happy to see that Ron Jaworski isn\u2019t on Monday Night Football. Suck it @user,Positive,Technical_Issues,It makes me happy to see that Ron Jaworski isn\u2019t on Monday Night Football. Suck it @user,It makes me happy to see that Ron Jaworski isn't on Monday Night Football. Suck it @user
TXT_04090,Lost my SS shirt\u002c so I\u2019m just gonna wear my old SS jacket tomorrow instead ;b,Negative,Community_Discussion,Lost my SS shirt\u002c so I\u2019m just gonna wear my old SS jacket tomorrow instead ;b,"Lost my SS shirt, so I'm just gonna wear my old SS jacket tomorrow instead ;b"
