text_id,post_text,sentiment_label,topic_category,raw_text,cleaned_text
TXT_02821,The only time it is okay to discriminate towards Christians is with handing out presents on 25th December.  #refugeescrisis #auspol,Positive,Community_Discussion,The only time it is okay to discriminate towards Christians is with handing out presents on 25th December.  #refugeescrisis #auspol,The only time it is okay to discriminate towards Christians is with handing out presents on 25th December. refugeescrisis auspol
TXT_02822,"""I am so happy Niall still thinks Santa Clara was a cool show, it's was one the 2nd American leg date I love him""",Positive,Technical_Issues,"""I am so happy Niall still thinks Santa Clara was a cool show, it's was one the 2nd American leg date I love him""","I am so happy Niall still thinks Santa Clara was a cool show, it's was one the 2nd American leg date I love him"
TXT_02828,Donny Osmond may be all over my tv but he isnt telling enough people that he was in Mulan and thats what im thinking now come on Donny.,Negative,Community_Discussion,Donny Osmond may be all over my tv but he isnt telling enough people that he was in Mulan and thats what im thinking now come on Donny.,Donny Osmond may be all over my tv but he isnt telling enough people that he was in Mulan and thats what im thinking now come on Donny.
TXT_02839,Fran says Paterno was very congenial to the media in his early years. Age & perhaps betrayal by media may be part of his rift with media.,Negative,Community_Discussion,Fran says Paterno was very congenial to the media in his early years. Age & perhaps betrayal by media may be part of his rift with media.,Fran says Paterno was very congenial to the media in his early years. Age & perhaps betrayal by media may be part of his rift with media.
TXT_02853,when Trayvon touched my shoulder in 7th period and tried to hide like it wasn\u2019t him >> lmfao you can see his tall ass anywhere!,Negative,Community_Discussion,when Trayvon touched my shoulder in 7th period and tried to hide like it wasn\u2019t him >> lmfao you can see his tall ass anywhere!,when Trayvon touched my shoulder in 7th period and tried to hide like it wasn't him >> lmfao you can see his tall ass anywhere!
TXT_02861,"""Gartner: Windows 7 on 94 percent of new PCs: by Steven Mostyn - Aug 10 2011, 07:48 Google may one day seek to sh...",Neutral,Community_Discussion,"""Gartner: Windows 7 on 94 percent of new PCs: by Steven Mostyn - Aug 10 2011, 07:48 Google may one day seek to sh...","""Gartner: Windows 7 on 94 percent of new PCs: by Steven Mostyn - Aug 10 2011, 07:48 Google may one day seek to sh.."
TXT_02869,Aaaaahhhhh dam! I am out of my favorite Tea! Damit I have to wait until tomorrow to buy it now :(,Negative,Community_Discussion,Aaaaahhhhh dam! I am out of my favorite Tea! Damit I have to wait until tomorrow to buy it now :(,Aaahh dam! I am out of my favorite Tea! Damit I have to wait until tomorrow to buy it now :(
TXT_02870,@user ha.finally i can add you in my circle and come to close to talk with you on 11/6...yeah.1st time to see real Jeremy Lin..so excited..,Positive,Community_Discussion,@user ha.finally i can add you in my circle and come to close to talk with you on 11/6...yeah.1st time to see real Jeremy Lin..so excited..,@user ha.finally i can add you in my circle and come to close to talk with you on 11/6..yeah.1st time to see real Jeremy Lin..so excited..
TXT_02872,It's Sunday and its a TOP game in the Serie A with both #Pjanic and #Dzeko starting against Juventus. I love it.,Positive,Community_Discussion,It's Sunday and its a TOP game in the Serie A with both #Pjanic and #Dzeko starting against Juventus. I love it.,It's Sunday and its a TOP game in the Serie A with both Pjanic and Dzeko starting against Juventus. I love it.
TXT_02881,@user still upset you didn't tweet about MetLife on Wednesday :(,Negative,Community_Discussion,@user still upset you didn't tweet about MetLife on Wednesday :(,@user still upset you didn't tweet about MetLife on Wednesday :(
TXT_02976,"@user @user Well, ISIS is changing the climate everywhere they go so Kerry may be right for the 1st time.",Neutral,Community_Discussion,"@user @user Well, ISIS is changing the climate everywhere they go so Kerry may be right for the 1st time.","@user @user Well, ISIS is changing the climate everywhere they go so Kerry may be right for the 1st time."
TXT_03008,I'm telling you if Bernie Sanders picked Kanye as his running mate right now he would win the election tomorrow BUT NO ONE LISTENS TO ME,Neutral,Community_Discussion,I'm telling you if Bernie Sanders picked Kanye as his running mate right now he would win the election tomorrow BUT NO ONE LISTENS TO ME,I'm telling you if Bernie Sanders picked Kanye as his running mate right now he would win the election tomorrow BUT NO ONE LISTENS TO ME
TXT_03051,Kris Bryant with his 15th HR of this season!!! #Cubs lead 3-2.,Positive,Community_Discussion,Kris Bryant with his 15th HR of this season!!! #Cubs lead 3-2.,Kris Bryant with his 15th HR of this season!! Cubs lead 3-2.
TXT_03067,Gonna miss Big Brother tonight.,Negative,Community_Discussion,Gonna miss Big Brother tonight.,Gonna miss Big Brother tonight.
TXT_03071,There is not need to Wine about it:)  Briana's wine pick for this week will make your Wine Wednesday the best one...,Positive,Community_Discussion,There is not need to Wine about it:)  Briana's wine pick for this week will make your Wine Wednesday the best one...,There is not need to Wine about it:) Briana's wine pick for this week will make your Wine Wednesday the best one..
TXT_03098,Giant iPad anyone? Don't forget to check out the Apple Event at 1pm EST. #apple #charlotte,Positive,Technical_Issues,Giant iPad anyone? Don't forget to check out the Apple Event at 1pm EST. #apple #charlotte,Giant iPad anyone? Don't forget to check out the Apple Event at 1pm EST. apple charlotte
TXT_03121,i think i may buy some pretty xmas decorations for the new tree tomorrow. :D one thing i do like about xmas!,Positive,Community_Discussion,i think i may buy some pretty xmas decorations for the new tree tomorrow. :D one thing i do like about xmas!,i think i may buy some pretty xmas decorations for the new tree tomorrow. :D one thing i do like about xmas!
TXT_03126,Did you know that 'Briana' was Trending Topic on Sunday 29 for 4 hours in Worldwide? #trndnl,Neutral,Community_Discussion,Did you know that 'Briana' was Trending Topic on Sunday 29 for 4 hours in Worldwide? #trndnl,Did you know that 'Briana' was Trending Topic on Sunday 29 for 4 hours in Worldwide? trndnl
TXT_03127,Jason Aldean Sunday with this beauty #sundayfunday #summernights #concertseason2015 is not over yet  #staytuned4more,Positive,Community_Discussion,Jason Aldean Sunday with this beauty #sundayfunday #summernights #concertseason2015 is not over yet  #staytuned4more,Jason Aldean Sunday with this beauty sundayfunday summernights concertseason2015 is not over yet staytuned4more
TXT_03139,'Boruto: Naruto The Movie' slated for October 10 release in the US - Christian Post,Neutral,Community_Discussion,'Boruto: Naruto The Movie' slated for October 10 release in the US - Christian Post,'Boruto: Naruto The Movie' slated for October 10 release in the US - Christian Post
TXT_03142,Please feel free to jump on the bandwagon tomorrow and support Paul Dunne. Off 2.30pm. #longlunch #proudmoment,Positive,Account_Security,Please feel free to jump on the bandwagon tomorrow and support Paul Dunne. Off 2.30pm. #longlunch #proudmoment,Please feel free to jump on the bandwagon tomorrow and support Paul Dunne. Off 2.30pm. longlunch proudmoment
TXT_03156,Better yet\u002c anyone going to Zimmerman on Saturday sober?,Neutral,Community_Discussion,Better yet\u002c anyone going to Zimmerman on Saturday sober?,"Better yet, anyone going to Zimmerman on Saturday sober?"
TXT_03160,@user @user I agree but Zeller is a great complement to Kyrie and Andy\u2019s style of play is exactly what the 2nd team needs,Positive,Community_Discussion,@user @user I agree but Zeller is a great complement to Kyrie and Andy\u2019s style of play is exactly what the 2nd team needs,@user @user I agree but Zeller is a great complement to Kyrie and Andy's style of play is exactly what the 2nd team needs
TXT_03163,National Hot Dog Day is coming up on July 23rd! Be one of the first 300 customers on Thursday July 23rd and get a...,Positive,Community_Discussion,National Hot Dog Day is coming up on July 23rd! Be one of the first 300 customers on Thursday July 23rd and get a...,National Hot Dog Day is coming up on July 23rd! Be one of the first 300 customers on Thursday July 23rd and get a..
TXT_03167,"tomorrow is another big day in the tech world! I'm guessing a new upgraded  iPhone, iPad, and possibly new OS!",Positive,Community_Discussion,"tomorrow is another big day in the tech world! I'm guessing a new upgraded  iPhone, iPad, and possibly new OS!","tomorrow is another big day in the tech world! I'm guessing a new upgraded iPhone, iPad, and possibly new OS!"
TXT_03170,"""All I want for Christmas is licensing please August Alsina, Future, Kendrick Lamar, Miguel, Rick Ross , Lil Wayne...",Positive,Community_Discussion,"""All I want for Christmas is licensing please August Alsina, Future, Kendrick Lamar, Miguel, Rick Ross , Lil Wayne...","""All I want for Christmas is licensing please August Alsina, Future, Kendrick Lamar, Miguel, Rick Ross , Lil Wayne.."
TXT_03173,Had a \u2019low\u2019 moment...then I thought\u002c why? 2wks on Tuesday I see Noel Gallagher up close with the best boy in the world...now I\u2019m smiling :0),Positive,Community_Discussion,Had a \u2019low\u2019 moment...then I thought\u002c why? 2wks on Tuesday I see Noel Gallagher up close with the best boy in the world...now I\u2019m smiling :0),"Had a 'low' moment..then I thought, why? 2wks on Tuesday I see Noel Gallagher up close with the best boy in the world..now I'm smiling :0)"
TXT_03178,"""On Monday, November 5th, 2012 RNDM will be performing on Late Night with Jimmy Fallon :)",Neutral,Community_Discussion,"""On Monday, November 5th, 2012 RNDM will be performing on Late Night with Jimmy Fallon :)","""On Monday, November 5th, 2012 RNDM will be performing on Late Night with Jimmy Fallon :)"
TXT_03216,"@user I ordered it from Amazon, should have it by Friday.",Positive,Community_Discussion,"@user I ordered it from Amazon, should have it by Friday.","@user I ordered it from Amazon, should have it by Friday."
TXT_03221,"@user COSATU will be holding Alliance Rally on the 27th of October at Rustenburg,North West 2 accelerate the implementation of Marikana""",Positive,Community_Discussion,"@user COSATU will be holding Alliance Rally on the 27th of October at Rustenburg,North West 2 accelerate the implementation of Marikana""","@user COSATU will be holding Alliance Rally on the 27th of October at Rustenburg,North West 2 accelerate the implementation of Marikana"""
TXT_03224,ugh why everyone going to Athens Saturday night. go Friday!,Negative,Community_Discussion,ugh why everyone going to Athens Saturday night. go Friday!,ugh why everyone going to Athens Saturday night. go Friday!
TXT_03225,@user Dope night with the Eagles .did #sangz1 tell you he deleted all the pics,Negative,Community_Discussion,@user Dope night with the Eagles .did #sangz1 tell you he deleted all the pics,@user Dope night with the Eagles .did sangz1 tell you he deleted all the pics
TXT_03230,@user @user love this picture! Praying for you right now Vanessa! May the Lord be your strength! :),Positive,Community_Discussion,@user @user love this picture! Praying for you right now Vanessa! May the Lord be your strength! :),@user @user love this picture! Praying for you right now Vanessa! May the Lord be your strength! :)
TXT_03235,Today's the 9th&amp;I forgot that Apple thing now I feel like those fans that wait for something from a band but it's just apple&amp;I won't get it,Negative,Technical_Issues,Today's the 9th&amp;I forgot that Apple thing now I feel like those fans that wait for something from a band but it's just apple&amp;I won't get it,Today's the 9th&I forgot that Apple thing now I feel like those fans that wait for something from a band but it's just apple&I won't get it
TXT_03247,@user nooooo I am possibly going to be in dayton tomorrow night!!! :(,Negative,Community_Discussion,@user nooooo I am possibly going to be in dayton tomorrow night!!! :(,@user noo I am possibly going to be in dayton tomorrow night!! :(
TXT_03267,Hillary can take her phony apology and shove it where the sun doesn't shine. She is only sorry she was caught it's all about power.,Negative,Community_Discussion,Hillary can take her phony apology and shove it where the sun doesn't shine. She is only sorry she was caught it's all about power.,Hillary can take her phony apology and shove it where the sun doesn't shine. She is only sorry she was caught it's all about power.
TXT_03279,My dads all buying beds for the house in Wisconsin . Like bitch I haven\u2019t been there since 6th grade,Negative,Community_Discussion,My dads all buying beds for the house in Wisconsin . Like bitch I haven\u2019t been there since 6th grade,My dads all buying beds for the house in Wisconsin . Like bitch I haven't been there since 6th grade
TXT_03287,Gerald Green will show on a good team that he\u2019s more than just a dunker. Kid can do it all. 2nd biggest surprise behind JLin  #NBArank,Positive,Community_Discussion,Gerald Green will show on a good team that he\u2019s more than just a dunker. Kid can do it all. 2nd biggest surprise behind JLin  #NBArank,Gerald Green will show on a good team that he's more than just a dunker. Kid can do it all. 2nd biggest surprise behind JLin NBArank
TXT_03297,Merril Hoge is stupid. I'm sick of hearing what Tebow can't do. He may not be a #1 right now but it took Aaron Rodgers 3 yrs to start,Negative,Community_Discussion,Merril Hoge is stupid. I'm sick of hearing what Tebow can't do. He may not be a #1 right now but it took Aaron Rodgers 3 yrs to start,Merril Hoge is stupid. I'm sick of hearing what Tebow can't do. He may not be a 1 right now but it took Aaron Rodgers 3 yrs to start
TXT_03303,"""Haven't had breakfast yet, but we have already spotted Chuck Norris at the 16th Ave Church #restoringunity #NeverAgainIsNow""",Positive,Community_Discussion,"""Haven't had breakfast yet, but we have already spotted Chuck Norris at the 16th Ave Church #restoringunity #NeverAgainIsNow""","Haven't had breakfast yet, but we have already spotted Chuck Norris at the 16th Ave Church restoringunity NeverAgainIsNow"
TXT_03313,My bro and I  today since we both finally ate chicken for the 1st time in a year today! Lmao @user,Neutral,Community_Discussion,My bro and I  today since we both finally ate chicken for the 1st time in a year today! Lmao @user,My bro and I today since we both finally ate chicken for the 1st time in a year today! Lmao @user
TXT_03314,I\u2019m going as Scott Peterson tomorrow and my brothers are going as Sandusky and Paterno. Possibly the most insensitive party ever. No fucks.,Neutral,Community_Discussion,I\u2019m going as Scott Peterson tomorrow and my brothers are going as Sandusky and Paterno. Possibly the most insensitive party ever. No fucks.,I'm going as Scott Peterson tomorrow and my brothers are going as Sandusky and Paterno. Possibly the most insensitive party ever. No fucks.
TXT_03318,"""\""""""""@PunkinPwincess: David Guetta is coming to Fort Canning at 11 October :3 OMG OMG OMG! :3\"""""""" Will b going :D""",Positive,Community_Discussion,"""\""""""""@PunkinPwincess: David Guetta is coming to Fort Canning at 11 October :3 OMG OMG OMG! :3\"""""""" Will b going :D""","\""""@user: David Guetta is coming to Fort Canning at 11 October :3 OMG OMG OMG! :3\"""" Will b going :D"
TXT_03320,"""I don\u2019t get how people are saying she\u2019s lying about the direction of her 4th album\u002c because she \""""""""lied\"""""""" about the direction of Unbroken?""",Negative,Community_Discussion,"""I don\u2019t get how people are saying she\u2019s lying about the direction of her 4th album\u002c because she \""""""""lied\"""""""" about the direction of Unbroken?""","I don't get how people are saying she's lying about the direction of her 4th album, because she """"lied"""" about the direction of Unbroken?"
TXT_03332,I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it,Negative,Community_Discussion,I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it,I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!.. I was soo looking forward to it
TXT_03334,@user SO its @user punk vs u at royal rumble may the best man win...,Positive,Community_Discussion,@user SO its @user punk vs u at royal rumble may the best man win...,@user SO its @user punk vs u at royal rumble may the best man win..
TXT_03337,So proud of @user for the huge upset against Maryland. Time for us to do the same tomorrow night #godeacs,Positive,Community_Discussion,So proud of @user for the huge upset against Maryland. Time for us to do the same tomorrow night #godeacs,So proud of @user for the huge upset against Maryland. Time for us to do the same tomorrow night godeacs
TXT_03346,Heading to Zimmerman on the 9th grade football bus... #different,Neutral,Community_Discussion,Heading to Zimmerman on the 9th grade football bus... #different,Heading to Zimmerman on the 9th grade football bus.. different
TXT_03355,@user @user oml so this just happend 1st time ever but love you guys and Calibraska is bae asf,Positive,Technical_Issues,@user @user oml so this just happend 1st time ever but love you guys and Calibraska is bae asf,@user @user oml so this just happend 1st time ever but love you guys and Calibraska is bae asf
TXT_03369,"""RT @user Hey #GOP, no matter how you slam Obama, you own our credit rating downgrade. It is ALL your fault, & we'll remind you in No ...""",Negative,Technical_Issues,"""RT @user Hey #GOP, no matter how you slam Obama, you own our credit rating downgrade. It is ALL your fault, & we'll remind you in No ...""","RT @user Hey GOP, no matter how you slam Obama, you own our credit rating downgrade. It is ALL your fault, & we'll remind you in No .."
TXT_03379,Seems like Snoop Dogg may need to make way for the title of World's Greatest #Stoner for a certain W. Shakespeare |,Neutral,Community_Discussion,Seems like Snoop Dogg may need to make way for the title of World's Greatest #Stoner for a certain W. Shakespeare |,Seems like Snoop Dogg may need to make way for the title of World's Greatest Stoner for a certain W. Shakespeare |
TXT_03388,No mention of the IRA's encomium for @user during @user leadership election?,Neutral,Community_Discussion,No mention of the IRA's encomium for @user during @user leadership election?,No mention of the IRA's encomium for @user during @user leadership election?
TXT_03389,#np Bob Marley - the sun is shining,Positive,Community_Discussion,#np Bob Marley - the sun is shining,np Bob Marley - the sun is shining
TXT_03401,when Gucci 1st got out of jail after the poolstick incident I said lets do a tape. he declined due to the album he was working on.,Negative,Community_Discussion,when Gucci 1st got out of jail after the poolstick incident I said lets do a tape. he declined due to the album he was working on.,when Gucci 1st got out of jail after the poolstick incident I said lets do a tape. he declined due to the album he was working on.
TXT_03412,Mizzou Links\u002c 9-5-12: Holy smokes\u002c it\u2019s Wednesday already? I haven\u2019t even posted Bill Carter\u2019s SELA photo gallery...,Negative,Community_Discussion,Mizzou Links\u002c 9-5-12: Holy smokes\u002c it\u2019s Wednesday already? I haven\u2019t even posted Bill Carter\u2019s SELA photo gallery...,"Mizzou Links, 9-5-12: Holy smokes, it's Wednesday already? I haven't even posted Bill Carter's SELA photo gallery.."
TXT_03430,Our setup for the very 1st series of Big Brother when @user &amp; @user were in charge! #ThrowbackThursday,Neutral,Community_Discussion,Our setup for the very 1st series of Big Brother when @user &amp; @user were in charge! #ThrowbackThursday,Our setup for the very 1st series of Big Brother when @user & @user were in charge! ThrowbackThursday
TXT_03439,Andy Rooney is really sucking it up on the pitch today. Who misses PKs by falling over?,Negative,Community_Discussion,Andy Rooney is really sucking it up on the pitch today. Who misses PKs by falling over?,Andy Rooney is really sucking it up on the pitch today. Who misses PKs by falling over?
TXT_03445,"""Hey! Our August book, Go Set a Watchman by Harper Lee is out tomorrow for all you eager readers!""",Positive,Community_Discussion,"""Hey! Our August book, Go Set a Watchman by Harper Lee is out tomorrow for all you eager readers!""","Hey! Our August book, Go Set a Watchman by Harper Lee is out tomorrow for all you eager readers!"
TXT_03447,Tune in this Wednesday at 12 pm PST as I talk to Dr. Milan about fatigue and how it impacts our lives. I'm very...,Neutral,Community_Discussion,Tune in this Wednesday at 12 pm PST as I talk to Dr. Milan about fatigue and how it impacts our lives. I'm very...,Tune in this Wednesday at 12 pm PST as I talk to Dr. Milan about fatigue and how it impacts our lives. I'm very..
TXT_03448,Parent Program celebrating NAIDOC &amp; Eid with some painting and morning tea! Lots of variety every Friday morning.,Positive,Community_Discussion,Parent Program celebrating NAIDOC &amp; Eid with some painting and morning tea! Lots of variety every Friday morning.,Parent Program celebrating NAIDOC & Eid with some painting and morning tea! Lots of variety every Friday morning.
TXT_03451,"Can't listen to Fleetwood Mac's ""Not That Funny"" without feeling like it's being sung by a petulant 6th grader.",Negative,Community_Discussion,"Can't listen to Fleetwood Mac's ""Not That Funny"" without feeling like it's being sung by a petulant 6th grader.","Can't listen to Fleetwood Mac's ""Not That Funny"" without feeling like it's being sung by a petulant 6th grader."
TXT_03457,Justin's album comin out november 13th retweet if you can't wait #EMABiggestFansJustinBieber,Positive,Community_Discussion,Justin's album comin out november 13th retweet if you can't wait #EMABiggestFansJustinBieber,Justin's album comin out november 13th retweet if you can't wait EMABiggestFansJustinBieber
TXT_03470,My biggest concern is Bellusci may well get a coxis injury with that celebration.  #Coxis #Concern,Negative,Community_Discussion,My biggest concern is Bellusci may well get a coxis injury with that celebration.  #Coxis #Concern,My biggest concern is Bellusci may well get a coxis injury with that celebration. Coxis Concern
TXT_03475,@user I want April to Live to see SHARKNADO 4! #AprilLives,Positive,Community_Discussion,@user I want April to Live to see SHARKNADO 4! #AprilLives,@user I want April to Live to see SHARKNADO 4! AprilLives
TXT_03483,"CPC polling 3rd. Hate polls but I want to believe this. As individual CPC candidates come to realize that Harper is drag to them, Distnce?",Negative,Community_Discussion,"CPC polling 3rd. Hate polls but I want to believe this. As individual CPC candidates come to realize that Harper is drag to them, Distnce?","CPC polling 3rd. Hate polls but I want to believe this. As individual CPC candidates come to realize that Harper is drag to them, Distnce?"
TXT_03485,"@user &amp; what if by g eazy, and  black Friday by Kendrick, and dark time the weeknd""",Positive,Community_Discussion,"@user &amp; what if by g eazy, and  black Friday by Kendrick, and dark time the weeknd""","@user & what if by g eazy, and black Friday by Kendrick, and dark time the weeknd"""
TXT_03486,I got the bronco game and Chris brown on Sunday lol,Positive,Community_Discussion,I got the bronco game and Chris brown on Sunday lol,I got the bronco game and Chris brown on Sunday lol
TXT_03488,Omigod im so fuckin sick of this family. Why the hell r u inviting us to ur house ruining MY saturday when ur kids arent even gonna be here!,Negative,Feature_Feedback,Omigod im so fuckin sick of this family. Why the hell r u inviting us to ur house ruining MY saturday when ur kids arent even gonna be here!,Omigod im so fuckin sick of this family. Why the hell r u inviting us to ur house ruining MY saturday when ur kids arent even gonna be here!
TXT_03496,Yes glass of red\u002c Rammstein and day off tomorrow (thank you @user just what I needed.,Positive,Community_Discussion,Yes glass of red\u002c Rammstein and day off tomorrow (thank you @user just what I needed.,"Yes glass of red, Rammstein and day off tomorrow (thank you @user just what I needed."
TXT_03499,"@user his studs were higher than Snoop Dogg on a Friday, and that wasn't the first one of those either.  I never said we played well",Positive,Community_Discussion,"@user his studs were higher than Snoop Dogg on a Friday, and that wasn't the first one of those either.  I never said we played well","@user his studs were higher than Snoop Dogg on a Friday, and that wasn't the first one of those either. I never said we played well"
TXT_03516,Get your sweat suits! It\u2019s November and its time to lax! Practice tonight\u002c game at @user tomorrow. #FallBall,Positive,Feature_Feedback,Get your sweat suits! It\u2019s November and its time to lax! Practice tonight\u002c game at @user tomorrow. #FallBall,"Get your sweat suits! It's November and its time to lax! Practice tonight, game at @user tomorrow. FallBall"
TXT_03517,@user U going to chalmers tomorrow?,Neutral,Community_Discussion,@user U going to chalmers tomorrow?,@user U going to chalmers tomorrow?
TXT_03560,I didn't call Tom Brady the GOAT until he won his 4th Superbowl Ring so idk what this tweet means,Neutral,Community_Discussion,I didn't call Tom Brady the GOAT until he won his 4th Superbowl Ring so idk what this tweet means,I didn't call Tom Brady the GOAT until he won his 4th Superbowl Ring so idk what this tweet means
TXT_03572,@user heey do you know anything about UVA\u2019s fallll fest loll they invited me so im going this sat but i really dont know what it is loll,Neutral,Community_Discussion,@user heey do you know anything about UVA\u2019s fallll fest loll they invited me so im going this sat but i really dont know what it is loll,@user heey do you know anything about UVA's fall fest loll they invited me so im going this sat but i really dont know what it is loll
TXT_03583,when you gotta wake up early tomorrow to go to Atlantic City but you know you're getting Dunkin so you just chillen,Positive,Community_Discussion,when you gotta wake up early tomorrow to go to Atlantic City but you know you're getting Dunkin so you just chillen,when you gotta wake up early tomorrow to go to Atlantic City but you know you're getting Dunkin so you just chillen
TXT_03591,"""BREAKING: Ian Thorpe steps out with confidence, papped for the 1st time since revealing he's gay at @user",Neutral,Technical_Issues,"""BREAKING: Ian Thorpe steps out with confidence, papped for the 1st time since revealing he's gay at @user","""BREAKING: Ian Thorpe steps out with confidence, papped for the 1st time since revealing he's gay at @user"
TXT_03593,@user Oooh. Haha. Well unfortunately I really shouldn't watch another tonight. Although I might. But it'd be Blue which will make me,Negative,Community_Discussion,@user Oooh. Haha. Well unfortunately I really shouldn't watch another tonight. Although I might. But it'd be Blue which will make me,@user Oooh. Haha. Well unfortunately I really shouldn't watch another tonight. Although I might. But it'd be Blue which will make me
TXT_03598,"@user now that Google+ isn't compulsory (still is, but won't soon) then I may give it a go!",Positive,Community_Discussion,"@user now that Google+ isn't compulsory (still is, but won't soon) then I may give it a go!","@user now that Google+ isn't compulsory (still is, but won't soon) then I may give it a go!"
TXT_03603,"""Sadly, the Vokle live webcasting site isn't functioning reliably. I'll video tape Wednesday's Runnin' Nekkid...",Negative,Community_Discussion,"""Sadly, the Vokle live webcasting site isn't functioning reliably. I'll video tape Wednesday's Runnin' Nekkid...","""Sadly, the Vokle live webcasting site isn't functioning reliably. I'll video tape Wednesday's Runnin' Nekkid.."
TXT_03605,Many may not know that Michelle Obama graduated from Harvard. What did she learn there? She had to surrender her law license for LYING.,Negative,Community_Discussion,Many may not know that Michelle Obama graduated from Harvard. What did she learn there? She had to surrender her law license for LYING.,Many may not know that Michelle Obama graduated from Harvard. What did she learn there? She had to surrender her law license for LYING.
TXT_03617,DTN Kazakhstan: : Capello Ill Tweak Lineup for Azerbaijan GameCoach Fabio Capello said Monday he will tweak the ...,Neutral,Community_Discussion,DTN Kazakhstan: : Capello Ill Tweak Lineup for Azerbaijan GameCoach Fabio Capello said Monday he will tweak the ...,DTN Kazakhstan: : Capello Ill Tweak Lineup for Azerbaijan GameCoach Fabio Capello said Monday he will tweak the ..
TXT_03625,"3rd rep just hung up on me. Absolutely devastated at how @user customer service treated me, wow.",Negative,Community_Discussion,"3rd rep just hung up on me. Absolutely devastated at how @user customer service treated me, wow.","3rd rep just hung up on me. Absolutely devastated at how @user customer service treated me, wow."
TXT_03631,@user @user royal rumble tomorrow night\u002c my house. assemble the crew were gettin real this time haahaha,Positive,Community_Discussion,@user @user royal rumble tomorrow night\u002c my house. assemble the crew were gettin real this time haahaha,"@user @user royal rumble tomorrow night, my house. assemble the crew were gettin real this time haahaha"
TXT_03656,Saudi Arabia hospital fire: 25 killed and over 100 injured 24 December 2015 From the section Middle East Image...,Negative,Community_Discussion,Saudi Arabia hospital fire: 25 killed and over 100 injured 24 December 2015 From the section Middle East Image...,Saudi Arabia hospital fire: 25 killed and over 100 injured 24 December 2015 From the section Middle East Image..
TXT_03666,Thinking about buying MSCD610 Oracle Database Exam Oracle 11g SQL 2nd Casteel? Rea via @user,Neutral,Community_Discussion,Thinking about buying MSCD610 Oracle Database Exam Oracle 11g SQL 2nd Casteel? Rea via @user,Thinking about buying MSCD610 Oracle Database Exam Oracle 11g SQL 2nd Casteel? Rea via @user
TXT_03668,Wake up to not really caring that Kris Bryant hit a walk off. Caring that the Cubs gave up 4 stinking runs in the top of the 9th.,Negative,Community_Discussion,Wake up to not really caring that Kris Bryant hit a walk off. Caring that the Cubs gave up 4 stinking runs in the top of the 9th.,Wake up to not really caring that Kris Bryant hit a walk off. Caring that the Cubs gave up 4 stinking runs in the top of the 9th.
TXT_03674,We look forward to @user joining us in Milan on 14 Jan to talk about #NATO #China and #Russia in the #MiddleEast #ETFSConference,Neutral,Community_Discussion,We look forward to @user joining us in Milan on 14 Jan to talk about #NATO #China and #Russia in the #MiddleEast #ETFSConference,We look forward to @user joining us in Milan on 14 Jan to talk about NATO China and Russia in the MiddleEast ETFSConference
TXT_03685,Negros at Richwood do sh-t like : Fw/ the same hoes & bet who gone hit her 1st o_O,Negative,Community_Discussion,Negros at Richwood do sh-t like : Fw/ the same hoes & bet who gone hit her 1st o_O,Negros at Richwood do sh-t like : Fw/ the same hoes & bet who gone hit her 1st o_O
TXT_03695,Austin Rivers needs to get stronger\u002c #Spurs guards muscling him tonight. He started and just now scored in 4th. #Hornets,Negative,Community_Discussion,Austin Rivers needs to get stronger\u002c #Spurs guards muscling him tonight. He started and just now scored in 4th. #Hornets,"Austin Rivers needs to get stronger, Spurs guards muscling him tonight. He started and just now scored in 4th. Hornets"
TXT_03706,it may or may not be louis' baby that briana is carrying but i just wanna say that larry is real okay,Positive,Feature_Feedback,it may or may not be louis' baby that briana is carrying but i just wanna say that larry is real okay,it may or may not be louis' baby that briana is carrying but i just wanna say that larry is real okay
TXT_03714,@user and I\u2019ll pull out the Kentucky Derby  picture from 9th grade. #blackmail,Negative,Community_Discussion,@user and I\u2019ll pull out the Kentucky Derby  picture from 9th grade. #blackmail,@user and I'll pull out the Kentucky Derby picture from 9th grade. blackmail
TXT_03722,"@user Channel 4, Friday, 10.25pm I think. Looks like it's going to be a really good documentary. Obama's involved!""",Positive,Community_Discussion,"@user Channel 4, Friday, 10.25pm I think. Looks like it's going to be a really good documentary. Obama's involved!""","@user Channel 4, Friday, 10.25pm I think. Looks like it's going to be a really good documentary. Obama's involved!"""
TXT_03731,"@user @user Not just Christians, you are in the prayers of """"all of us"""" humans.May you stay safe and be free soon!God bless.""",Positive,Community_Discussion,"@user @user Not just Christians, you are in the prayers of """"all of us"""" humans.May you stay safe and be free soon!God bless.""","@user @user Not just Christians, you are in the prayers of """"all of us"""" humans.May you stay safe and be free soon!God bless."""
TXT_03735,Sat watching the fucking Celtic game\u002c sounds like I\u2019m missing a corker at white hart lane,Negative,Community_Discussion,Sat watching the fucking Celtic game\u002c sounds like I\u2019m missing a corker at white hart lane,"Sat watching the fucking Celtic game, sounds like I'm missing a corker at white hart lane"
